CMDLINE /Users/bear/Documents/GitHub/pyoniverse/pyoniverse-search-engine/venv/bin/python profiles/memory/search.py
MEM 18.375000 1700467562.3408
MEM 18.375000 1700467562.4463
MEM 18.375000 1700467562.5515
MEM 18.375000 1700467562.6546
MEM 18.375000 1700467562.7602
MEM 18.375000 1700467562.8645
MEM 18.375000 1700467562.9698
MEM 18.375000 1700467563.0750
MEM 18.375000 1700467563.1779
MEM 18.375000 1700467563.2835
MEM 18.375000 1700467563.3887
MEM 18.375000 1700467563.4940
MEM 18.375000 1700467563.5995
MEM 18.375000 1700467563.7049
MEM 18.375000 1700467563.8103
MEM 18.375000 1700467563.9159
MEM 18.375000 1700467564.0212
MEM 18.375000 1700467564.1265
MEM 18.375000 1700467564.2319
MEM 18.375000 1700467564.3375
MEM 18.375000 1700467564.4427
MEM 18.375000 1700467564.5480
MEM 18.375000 1700467564.6532
MEM 18.375000 1700467564.7541
MEM 18.375000 1700467564.8592
MEM 18.375000 1700467564.9644
MEM 18.375000 1700467565.0658
MEM 18.375000 1700467565.1673
MEM 18.375000 1700467565.2725
MEM 18.375000 1700467565.3780
MEM 18.375000 1700467565.4836
MEM 18.375000 1700467565.5878
MEM 18.375000 1700467565.6930
MEM 18.375000 1700467565.7984
MEM 18.375000 1700467565.9037
MEM 18.375000 1700467566.0088
MEM 18.375000 1700467566.1141
MEM 18.375000 1700467566.2197
MEM 18.375000 1700467566.3228
MEM 18.375000 1700467566.4283
MEM 18.375000 1700467566.5322
MEM 18.375000 1700467566.6375
MEM 18.375000 1700467566.7429
MEM 18.375000 1700467566.8482
MEM 18.375000 1700467566.9537
MEM 18.375000 1700467567.0589
MEM 18.375000 1700467567.1643
MEM 18.375000 1700467567.2681
MEM 18.375000 1700467567.3736
MEM 18.375000 1700467567.4790
MEM 18.375000 1700467567.5842
MEM 18.375000 1700467567.6853
MEM 18.375000 1700467567.7907
MEM 18.375000 1700467567.8960
MEM 18.375000 1700467568.0015
MEM 18.375000 1700467568.1067
MEM 18.375000 1700467568.2119
MEM 18.375000 1700467568.3174
MEM 18.375000 1700467568.4211
MEM 18.375000 1700467568.5243
MEM 18.375000 1700467568.6298
MEM 18.375000 1700467568.7353
MEM 18.375000 1700467568.8409
MEM 18.375000 1700467568.9460
MEM 18.375000 1700467569.0509
MEM 18.375000 1700467569.1562
MEM 18.375000 1700467569.2618
MEM 18.375000 1700467569.3670
MEM 18.375000 1700467569.4724
MEM 18.375000 1700467569.5728
MEM 18.375000 1700467569.6779
MEM 18.375000 1700467569.7831
MEM 18.375000 1700467569.8883
MEM 18.375000 1700467569.9934
MEM 18.375000 1700467570.0987
MEM 18.375000 1700467570.2038
MEM 18.375000 1700467570.3090
MEM 18.375000 1700467570.4142
MEM 18.375000 1700467570.5166
MEM 18.375000 1700467570.6202
MEM 18.375000 1700467570.7255
MEM 18.375000 1700467570.8299
MEM 18.375000 1700467570.9350
MEM 18.375000 1700467571.0402
MEM 18.375000 1700467571.1428
MEM 18.375000 1700467571.2480
MEM 18.375000 1700467571.3535
MEM 18.375000 1700467571.4544
MEM 18.375000 1700467571.5600
MEM 18.375000 1700467571.6653
MEM 18.375000 1700467571.7708
MEM 18.375000 1700467571.8734
MEM 18.375000 1700467571.9786
MEM 18.375000 1700467572.0837
MEM 18.375000 1700467572.1891
MEM 18.375000 1700467572.2942
MEM 18.375000 1700467572.3994
MEM 18.375000 1700467572.5048
MEM 18.375000 1700467572.6063
MEM 18.375000 1700467572.7115
MEM 18.375000 1700467572.8166
MEM 18.375000 1700467572.9218
MEM 18.375000 1700467573.0270
MEM 18.375000 1700467573.1324
MEM 18.375000 1700467573.2376
MEM 18.375000 1700467573.3427
MEM 18.375000 1700467573.4482
MEM 18.375000 1700467573.5534
MEM 18.375000 1700467573.6589
MEM 18.375000 1700467573.7641
MEM 18.375000 1700467573.8696
MEM 18.375000 1700467573.9752
MEM 18.375000 1700467574.0808
MEM 18.375000 1700467574.1860
MEM 18.375000 1700467574.2912
MEM 18.375000 1700467574.3926
MEM 18.375000 1700467574.4978
MEM 18.375000 1700467574.6018
MEM 18.375000 1700467574.7062
MEM 18.375000 1700467574.8103
MEM 18.375000 1700467574.9157
MEM 18.375000 1700467575.0211
MEM 18.375000 1700467575.1255
MEM 18.375000 1700467575.2307
MEM 18.375000 1700467575.3359
MEM 18.375000 1700467575.4414
MEM 18.375000 1700467575.5456
MEM 18.375000 1700467575.6482
MEM 18.375000 1700467575.7536
MEM 18.375000 1700467575.8589
MEM 18.375000 1700467575.9642
MEM 18.375000 1700467576.0693
MEM 18.375000 1700467576.1708
MEM 18.375000 1700467576.2755
MEM 18.375000 1700467576.3808
MEM 18.375000 1700467576.4859
MEM 18.375000 1700467576.5911
MEM 18.375000 1700467576.6967
MEM 18.375000 1700467576.8022
MEM 18.375000 1700467576.9074
MEM 18.375000 1700467577.0126
MEM 18.375000 1700467577.1181
MEM 18.375000 1700467577.2217
MEM 18.375000 1700467577.3269
MEM 18.375000 1700467577.4321
MEM 18.375000 1700467577.5374
MEM 18.375000 1700467577.6426
MEM 18.375000 1700467577.7458
MEM 18.375000 1700467577.8511
MEM 18.375000 1700467577.9562
MEM 18.375000 1700467578.0614
MEM 18.375000 1700467578.1667
MEM 18.375000 1700467578.2719
MEM 18.375000 1700467578.3771
MEM 18.375000 1700467578.4824
MEM 18.375000 1700467578.5866
MEM 18.375000 1700467578.6917
MEM 18.375000 1700467578.7939
MEM 18.375000 1700467578.8948
MEM 18.375000 1700467578.9999
MEM 18.375000 1700467579.1052
MEM 18.375000 1700467579.2105
MEM 18.375000 1700467579.3158
MEM 18.375000 1700467579.4210
MEM 18.375000 1700467579.5261
MEM 18.375000 1700467579.6313
MEM 18.375000 1700467579.7365
MEM 18.375000 1700467579.8398
MEM 18.375000 1700467579.9451
MEM 18.375000 1700467580.0506
MEM 18.375000 1700467580.1558
MEM 18.375000 1700467580.2611
MEM 18.375000 1700467580.3663
MEM 18.375000 1700467580.4714
MEM 18.375000 1700467580.5766
MEM 18.375000 1700467580.6820
MEM 18.375000 1700467580.7860
MEM 18.375000 1700467580.8914
MEM 18.375000 1700467580.9967
MEM 18.375000 1700467581.1005
MEM 18.375000 1700467581.2059
MEM 18.375000 1700467581.3112
MEM 18.375000 1700467581.4164
MEM 18.375000 1700467581.5216
MEM 18.375000 1700467581.6268
MEM 18.375000 1700467581.7321
MEM 18.375000 1700467581.8376
MEM 18.375000 1700467581.9428
MEM 18.375000 1700467582.0480
MEM 18.375000 1700467582.1532
MEM 18.375000 1700467582.2584
MEM 18.375000 1700467582.3637
MEM 18.375000 1700467582.4692
MEM 18.375000 1700467582.5744
MEM 18.375000 1700467582.6796
MEM 18.375000 1700467582.7847
MEM 18.375000 1700467582.8895
MEM 18.375000 1700467582.9950
MEM 18.375000 1700467583.1001
MEM 18.375000 1700467583.2056
MEM 18.375000 1700467583.3102
MEM 18.375000 1700467583.4154
MEM 18.375000 1700467583.5205
MEM 18.375000 1700467583.6257
MEM 18.375000 1700467583.7308
MEM 18.375000 1700467583.8360
MEM 18.375000 1700467583.9414
MEM 18.375000 1700467584.0470
MEM 18.375000 1700467584.1522
MEM 18.375000 1700467584.2574
MEM 18.375000 1700467584.3625
MEM 18.375000 1700467584.4678
MEM 18.375000 1700467584.5729
MEM 18.375000 1700467584.6781
MEM 18.375000 1700467584.7832
MEM 18.375000 1700467584.8875
MEM 18.375000 1700467584.9931
MEM 18.375000 1700467585.0984
MEM 18.375000 1700467585.2036
MEM 18.375000 1700467585.3088
MEM 18.375000 1700467585.4142
MEM 18.375000 1700467585.5198
MEM 18.375000 1700467585.6244
MEM 18.375000 1700467585.7274
MEM 18.375000 1700467585.8281
MEM 18.375000 1700467585.9333
MEM 18.375000 1700467586.0386
MEM 18.375000 1700467586.1428
MEM 18.375000 1700467586.2481
MEM 18.375000 1700467586.3532
MEM 18.375000 1700467586.4584
MEM 18.375000 1700467586.5603
MEM 18.375000 1700467586.6658
MEM 18.375000 1700467586.7710
MEM 18.375000 1700467586.8763
MEM 18.375000 1700467586.9816
MEM 18.375000 1700467587.0872
MEM 18.375000 1700467587.1926
MEM 18.375000 1700467587.2978
MEM 18.375000 1700467587.4028
MEM 18.375000 1700467587.5081
MEM 18.375000 1700467587.6133
MEM 18.375000 1700467587.7184
MEM 18.375000 1700467587.8238
MEM 18.375000 1700467587.9291
MEM 18.375000 1700467588.0344
MEM 18.375000 1700467588.1400
MEM 18.375000 1700467588.2456
MEM 18.375000 1700467588.3509
MEM 18.375000 1700467588.4562
MEM 18.375000 1700467588.5596
MEM 18.375000 1700467588.6649
MEM 18.375000 1700467588.7703
MEM 18.375000 1700467588.8755
MEM 18.375000 1700467588.9810
MEM 18.375000 1700467589.0864
MEM 18.375000 1700467589.1920
MEM 18.375000 1700467589.2972
MEM 18.375000 1700467589.4024
MEM 18.375000 1700467589.5075
MEM 18.375000 1700467589.6127
MEM 18.375000 1700467589.7179
MEM 18.375000 1700467589.8230
MEM 18.375000 1700467589.9283
MEM 18.375000 1700467590.0336
MEM 18.375000 1700467590.1388
MEM 18.375000 1700467590.2443
MEM 18.375000 1700467590.3495
MEM 18.375000 1700467590.4547
MEM 18.375000 1700467590.5562
MEM 18.375000 1700467590.6594
MEM 18.375000 1700467590.7650
MEM 18.375000 1700467590.8704
MEM 18.375000 1700467590.9756
MEM 18.375000 1700467591.0810
MEM 18.375000 1700467591.1819
MEM 18.375000 1700467591.2875
MEM 18.375000 1700467591.3904
MEM 18.375000 1700467591.4955
MEM 18.375000 1700467591.5996
MEM 18.375000 1700467591.7049
MEM 18.375000 1700467591.8101
MEM 18.375000 1700467591.9110
MEM 18.375000 1700467592.0162
MEM 18.375000 1700467592.1213
MEM 18.375000 1700467592.2267
MEM 18.375000 1700467592.3299
MEM 18.375000 1700467592.4352
MEM 18.375000 1700467592.5404
MEM 18.375000 1700467592.6459
MEM 18.375000 1700467592.7510
MEM 18.375000 1700467592.8562
MEM 18.375000 1700467592.9614
MEM 18.375000 1700467593.0666
MEM 18.375000 1700467593.1719
MEM 18.375000 1700467593.2771
MEM 18.375000 1700467593.3826
MEM 18.375000 1700467593.4882
MEM 18.375000 1700467593.5935
MEM 18.375000 1700467593.6987
MEM 18.375000 1700467593.8038
MEM 18.375000 1700467593.9090
MEM 18.375000 1700467594.0141
MEM 18.375000 1700467594.1196
MEM 18.375000 1700467594.2248
MEM 18.375000 1700467594.3300
MEM 18.375000 1700467594.4315
MEM 18.375000 1700467594.5370
MEM 18.375000 1700467594.6423
MEM 18.375000 1700467594.7465
MEM 18.375000 1700467594.8474
MEM 18.375000 1700467594.9525
MEM 18.375000 1700467595.0579
MEM 18.375000 1700467595.1630
MEM 18.375000 1700467595.2684
MEM 18.375000 1700467595.3737
MEM 18.375000 1700467595.4792
MEM 18.375000 1700467595.5844
MEM 18.375000 1700467595.6857
MEM 18.375000 1700467595.7912
MEM 18.375000 1700467595.8967
MEM 18.375000 1700467596.0019
MEM 18.375000 1700467596.1033
MEM 18.375000 1700467596.2085
MEM 18.375000 1700467596.3104
MEM 18.375000 1700467596.4157
MEM 18.375000 1700467596.5212
MEM 18.375000 1700467596.6265
MEM 18.375000 1700467596.7318
MEM 18.375000 1700467596.8369
MEM 18.375000 1700467596.9422
MEM 18.375000 1700467597.0473
MEM 18.375000 1700467597.1525
MEM 18.375000 1700467597.2578
MEM 18.375000 1700467597.3632
MEM 18.375000 1700467597.4649
MEM 18.375000 1700467597.5705
MEM 18.375000 1700467597.6757
MEM 18.375000 1700467597.7809
MEM 18.375000 1700467597.8861
MEM 18.375000 1700467597.9916
MEM 18.375000 1700467598.0968
MEM 18.375000 1700467598.2022
MEM 18.375000 1700467598.3075
MEM 18.375000 1700467598.4127
MEM 18.375000 1700467598.5181
MEM 18.375000 1700467598.6236
MEM 18.375000 1700467598.7289
MEM 18.375000 1700467598.8340
MEM 18.375000 1700467598.9392
MEM 18.375000 1700467599.0447
MEM 18.375000 1700467599.1500
MEM 18.375000 1700467599.2552
MEM 18.375000 1700467599.3560
MEM 18.375000 1700467599.4614
MEM 18.375000 1700467599.5669
MEM 18.375000 1700467599.6725
MEM 18.375000 1700467599.7765
MEM 18.375000 1700467599.8817
MEM 18.375000 1700467599.9870
MEM 18.375000 1700467600.0922
MEM 18.375000 1700467600.1976
MEM 18.375000 1700467600.3001
MEM 18.375000 1700467600.4006
MEM 18.375000 1700467600.5058
MEM 18.375000 1700467600.6114
MEM 18.375000 1700467600.7139
MEM 18.375000 1700467600.8167
MEM 18.375000 1700467600.9183
MEM 18.375000 1700467601.0225
MEM 18.375000 1700467601.1242
MEM 18.375000 1700467601.2270
MEM 18.375000 1700467601.3314
MEM 18.375000 1700467601.4335
MEM 18.375000 1700467601.5387
MEM 18.375000 1700467601.6441
MEM 18.375000 1700467601.7494
MEM 18.375000 1700467601.8537
MEM 18.375000 1700467601.9572
MEM 18.375000 1700467602.0589
MEM 18.375000 1700467602.1626
MEM 18.375000 1700467602.2681
MEM 18.375000 1700467602.3734
MEM 18.375000 1700467602.4787
MEM 18.375000 1700467602.5822
MEM 18.375000 1700467602.6877
MEM 18.375000 1700467602.7933
MEM 18.375000 1700467602.8986
MEM 18.375000 1700467603.0001
MEM 18.375000 1700467603.1053
MEM 18.375000 1700467603.2106
MEM 18.375000 1700467603.3148
MEM 18.375000 1700467603.4200
MEM 18.375000 1700467603.5253
MEM 18.375000 1700467603.6306
MEM 18.375000 1700467603.7360
MEM 18.375000 1700467603.8394
MEM 18.375000 1700467603.9450
MEM 18.375000 1700467604.0482
MEM 18.375000 1700467604.1538
MEM 18.375000 1700467604.2589
MEM 18.375000 1700467604.3643
MEM 18.375000 1700467604.4699
MEM 18.375000 1700467604.5751
MEM 18.375000 1700467604.6771
MEM 18.375000 1700467604.7824
MEM 18.375000 1700467604.8877
MEM 18.375000 1700467604.9931
MEM 18.375000 1700467605.0984
MEM 18.375000 1700467605.2037
MEM 18.375000 1700467605.3089
MEM 18.375000 1700467605.4141
MEM 18.375000 1700467605.5147
MEM 18.375000 1700467605.6163
MEM 18.375000 1700467605.7184
MEM 18.375000 1700467605.8228
MEM 18.375000 1700467605.9284
MEM 18.375000 1700467606.0316
MEM 18.375000 1700467606.1351
MEM 18.375000 1700467606.2393
MEM 18.375000 1700467606.3432
MEM 18.375000 1700467606.4484
MEM 18.375000 1700467606.5537
MEM 18.375000 1700467606.6553
MEM 18.375000 1700467606.7561
MEM 18.375000 1700467606.8616
MEM 18.375000 1700467606.9649
MEM 18.375000 1700467607.0703
MEM 18.375000 1700467607.1756
MEM 18.375000 1700467607.2767
MEM 18.375000 1700467607.3819
MEM 18.375000 1700467607.4849
MEM 18.375000 1700467607.5902
MEM 18.375000 1700467607.6954
MEM 18.375000 1700467607.8002
MEM 18.375000 1700467607.9054
MEM 18.375000 1700467608.0061
MEM 18.375000 1700467608.1117
MEM 18.375000 1700467608.2171
MEM 18.375000 1700467608.3224
MEM 18.375000 1700467608.4277
MEM 18.375000 1700467608.5330
MEM 18.375000 1700467608.6382
MEM 18.375000 1700467608.7396
MEM 18.375000 1700467608.8448
MEM 18.375000 1700467608.9502
MEM 18.375000 1700467609.0537
MEM 18.375000 1700467609.1594
MEM 18.375000 1700467609.2648
MEM 18.375000 1700467609.3699
MEM 18.375000 1700467609.4752
MEM 18.375000 1700467609.5798
MEM 18.375000 1700467609.6854
MEM 18.375000 1700467609.7892
MEM 18.375000 1700467609.8944
MEM 18.375000 1700467609.9974
MEM 18.375000 1700467610.1027
MEM 18.375000 1700467610.2081
MEM 18.375000 1700467610.3137
MEM 18.375000 1700467610.4192
MEM 18.375000 1700467610.5236
MEM 18.375000 1700467610.6290
MEM 18.375000 1700467610.7307
MEM 18.375000 1700467610.8363
MEM 18.375000 1700467610.9414
MEM 18.375000 1700467611.0466
MEM 18.375000 1700467611.1521
MEM 18.375000 1700467611.2575
MEM 18.375000 1700467611.3627
MEM 18.375000 1700467611.4640
MEM 18.375000 1700467611.5694
MEM 18.375000 1700467611.6749
MEM 18.375000 1700467611.7803
MEM 18.375000 1700467611.8856
MEM 18.375000 1700467611.9892
MEM 18.375000 1700467612.0943
MEM 18.375000 1700467612.1976
MEM 18.375000 1700467612.2987
MEM 18.375000 1700467612.4041
MEM 18.375000 1700467612.5095
MEM 18.375000 1700467612.6143
MEM 18.375000 1700467612.7197
MEM 18.375000 1700467612.8250
MEM 18.375000 1700467612.9302
MEM 18.375000 1700467613.0308
MEM 18.375000 1700467613.1362
MEM 18.375000 1700467613.2392
MEM 18.375000 1700467613.3447
MEM 18.375000 1700467613.4483
MEM 18.375000 1700467613.5538
MEM 18.375000 1700467613.6590
MEM 18.375000 1700467613.7644
MEM 18.375000 1700467613.8698
MEM 18.375000 1700467613.9750
MEM 18.375000 1700467614.0806
MEM 18.375000 1700467614.1859
MEM 18.375000 1700467614.2914
MEM 18.375000 1700467614.3968
MEM 18.375000 1700467614.5022
MEM 18.375000 1700467614.6075
MEM 18.375000 1700467614.7127
MEM 18.375000 1700467614.8156
MEM 18.375000 1700467614.9207
MEM 18.375000 1700467615.0261
MEM 18.375000 1700467615.1314
MEM 18.375000 1700467615.2366
MEM 18.375000 1700467615.3418
MEM 18.375000 1700467615.4473
MEM 18.375000 1700467615.5528
MEM 18.375000 1700467615.6582
MEM 18.375000 1700467615.7594
MEM 18.375000 1700467615.8606
MEM 18.375000 1700467615.9658
MEM 18.375000 1700467616.0710
MEM 18.375000 1700467616.1763
MEM 18.375000 1700467616.2817
MEM 18.375000 1700467616.3870
MEM 18.375000 1700467616.4926
MEM 18.375000 1700467616.5978
MEM 18.375000 1700467616.7031
MEM 18.375000 1700467616.8086
MEM 18.375000 1700467616.9138
MEM 18.375000 1700467617.0189
MEM 18.375000 1700467617.1242
MEM 18.375000 1700467617.2293
MEM 18.375000 1700467617.3314
MEM 18.375000 1700467617.4368
MEM 18.375000 1700467617.5388
MEM 18.375000 1700467617.6441
MEM 18.375000 1700467617.7494
MEM 18.375000 1700467617.8548
MEM 18.375000 1700467617.9599
MEM 18.375000 1700467618.0652
MEM 18.375000 1700467618.1703
MEM 18.375000 1700467618.2757
MEM 18.375000 1700467618.3813
MEM 18.375000 1700467618.4869
MEM 18.375000 1700467618.5924
MEM 18.375000 1700467618.6977
MEM 18.375000 1700467618.8031
MEM 18.375000 1700467618.9061
MEM 18.375000 1700467619.0113
MEM 18.375000 1700467619.1164
MEM 18.375000 1700467619.2217
MEM 18.375000 1700467619.3268
MEM 18.375000 1700467619.4319
MEM 18.375000 1700467619.5372
MEM 18.375000 1700467619.6427
MEM 18.375000 1700467619.7441
MEM 18.375000 1700467619.8498
MEM 18.375000 1700467619.9550
MEM 18.375000 1700467620.0589
MEM 18.375000 1700467620.1609
MEM 18.375000 1700467620.2627
MEM 18.375000 1700467620.3682
MEM 18.375000 1700467620.4718
MEM 18.375000 1700467620.5726
MEM 18.375000 1700467620.6762
MEM 18.375000 1700467620.7818
MEM 18.375000 1700467620.8855
MEM 18.375000 1700467620.9869
MEM 18.375000 1700467621.0924
MEM 18.375000 1700467621.1952
MEM 18.375000 1700467621.2980
MEM 18.375000 1700467621.4035
MEM 18.375000 1700467621.5089
MEM 18.375000 1700467621.6145
MEM 18.375000 1700467621.7200
MEM 18.375000 1700467621.8228
MEM 18.375000 1700467621.9281
MEM 18.375000 1700467622.0307
MEM 18.375000 1700467622.1320
MEM 18.375000 1700467622.2344
MEM 18.375000 1700467622.3392
MEM 18.375000 1700467622.4446
MEM 18.375000 1700467622.5499
MEM 18.375000 1700467622.6553
MEM 18.375000 1700467622.7581
MEM 18.375000 1700467622.8599
MEM 18.375000 1700467622.9651
MEM 18.375000 1700467623.0704
MEM 18.375000 1700467623.1708
MEM 18.375000 1700467623.2761
MEM 18.375000 1700467623.3813
MEM 18.375000 1700467623.4863
MEM 18.375000 1700467623.5919
MEM 18.375000 1700467623.6972
MEM 18.375000 1700467623.8010
MEM 18.375000 1700467623.9063
MEM 18.375000 1700467624.0117
MEM 18.375000 1700467624.1168
MEM 18.375000 1700467624.2176
MEM 18.375000 1700467624.3231
MEM 18.375000 1700467624.4283
MEM 18.375000 1700467624.5335
MEM 18.375000 1700467624.6347
MEM 18.375000 1700467624.7399
MEM 18.375000 1700467624.8455
MEM 18.375000 1700467624.9506
MEM 18.375000 1700467625.0511
MEM 18.375000 1700467625.1564
MEM 18.375000 1700467625.2617
MEM 18.375000 1700467625.3670
MEM 18.375000 1700467625.4694
MEM 18.375000 1700467625.5748
MEM 18.375000 1700467625.6801
MEM 18.375000 1700467625.7808
MEM 18.375000 1700467625.8864
MEM 18.375000 1700467625.9883
MEM 18.375000 1700467626.0935
MEM 18.375000 1700467626.1968
MEM 18.375000 1700467626.3023
MEM 18.375000 1700467626.4075
MEM 18.375000 1700467626.5098
MEM 18.375000 1700467626.6143
MEM 18.375000 1700467626.7197
MEM 18.375000 1700467626.8249
MEM 18.375000 1700467626.9305
MEM 18.375000 1700467627.0310
MEM 18.375000 1700467627.1363
MEM 18.375000 1700467627.2416
MEM 18.375000 1700467627.3470
MEM 18.375000 1700467627.4485
MEM 18.375000 1700467627.5538
MEM 18.375000 1700467627.6589
MEM 18.375000 1700467627.7641
MEM 18.375000 1700467627.8693
MEM 18.375000 1700467627.9726
MEM 18.375000 1700467628.0780
MEM 18.375000 1700467628.1834
MEM 18.375000 1700467628.2887
MEM 18.375000 1700467628.3939
MEM 18.375000 1700467628.4976
MEM 18.375000 1700467628.6020
MEM 18.375000 1700467628.7076
MEM 18.375000 1700467628.8129
MEM 18.375000 1700467628.9138
MEM 18.375000 1700467629.0194
MEM 18.375000 1700467629.1248
MEM 18.375000 1700467629.2303
MEM 18.375000 1700467629.3321
MEM 18.375000 1700467629.4347
MEM 18.375000 1700467629.5399
MEM 18.375000 1700467629.6452
MEM 18.375000 1700467629.7505
MEM 18.375000 1700467629.8527
MEM 18.375000 1700467629.9577
MEM 18.375000 1700467630.0587
MEM 18.375000 1700467630.1608
MEM 18.375000 1700467630.2632
MEM 18.375000 1700467630.3647
MEM 18.375000 1700467630.4699
MEM 18.375000 1700467630.5727
MEM 18.375000 1700467630.6779
MEM 18.375000 1700467630.7786
MEM 18.375000 1700467630.8812
MEM 18.375000 1700467630.9817
MEM 18.375000 1700467631.0869
MEM 18.375000 1700467631.1899
MEM 18.375000 1700467631.2951
MEM 18.375000 1700467631.4003
MEM 18.375000 1700467631.5024
MEM 18.375000 1700467631.6048
MEM 18.375000 1700467631.7100
MEM 18.375000 1700467631.8126
MEM 18.375000 1700467631.9134
MEM 18.375000 1700467632.0187
MEM 18.375000 1700467632.1192
MEM 18.375000 1700467632.2244
MEM 18.375000 1700467632.3297
MEM 18.375000 1700467632.4314
MEM 18.375000 1700467632.5348
MEM 18.375000 1700467632.6401
MEM 18.375000 1700467632.7422
MEM 18.375000 1700467632.8477
MEM 18.375000 1700467632.9531
MEM 18.375000 1700467633.0535
MEM 18.375000 1700467633.1566
MEM 18.375000 1700467633.2574
MEM 18.375000 1700467633.3583
MEM 18.375000 1700467633.4589
MEM 18.375000 1700467633.5596
MEM 18.375000 1700467633.6621
MEM 18.375000 1700467633.7676
MEM 18.375000 1700467633.8712
MEM 18.375000 1700467633.9765
MEM 18.375000 1700467634.0782
MEM 18.375000 1700467634.1836
MEM 18.375000 1700467634.2889
MEM 18.375000 1700467634.3945
MEM 18.375000 1700467634.4956
MEM 18.375000 1700467634.5991
MEM 18.375000 1700467634.7043
MEM 18.375000 1700467634.8096
MEM 18.375000 1700467634.9127
MEM 18.375000 1700467635.0181
MEM 18.375000 1700467635.1204
MEM 18.375000 1700467635.2258
MEM 18.375000 1700467635.3313
MEM 18.375000 1700467635.4366
MEM 18.375000 1700467635.5395
MEM 18.375000 1700467635.6413
MEM 18.375000 1700467635.7464
MEM 18.375000 1700467635.8518
MEM 18.375000 1700467635.9571
MEM 18.375000 1700467636.0627
MEM 18.375000 1700467636.1680
MEM 18.375000 1700467636.2734
MEM 18.375000 1700467636.3752
MEM 18.375000 1700467636.4806
MEM 18.375000 1700467636.5852
MEM 18.375000 1700467636.6907
MEM 18.375000 1700467636.7944
MEM 18.375000 1700467636.8999
MEM 18.375000 1700467637.0017
MEM 18.375000 1700467637.1071
MEM 18.375000 1700467637.2127
MEM 18.375000 1700467637.3181
MEM 18.375000 1700467637.4233
MEM 18.375000 1700467637.5282
MEM 18.375000 1700467637.6335
MEM 18.375000 1700467637.7369
MEM 18.375000 1700467637.8389
MEM 18.375000 1700467637.9414
MEM 18.375000 1700467638.0434
MEM 18.375000 1700467638.1455
MEM 18.375000 1700467638.2507
MEM 18.375000 1700467638.3552
MEM 18.375000 1700467638.4596
MEM 18.375000 1700467638.5648
MEM 18.375000 1700467638.6700
MEM 18.375000 1700467638.7735
MEM 18.375000 1700467638.8787
MEM 18.375000 1700467638.9841
MEM 18.375000 1700467639.0894
MEM 18.375000 1700467639.1923
MEM 18.375000 1700467639.2977
MEM 18.375000 1700467639.4011
MEM 18.375000 1700467639.5059
MEM 18.375000 1700467639.6072
MEM 18.375000 1700467639.7075
MEM 18.375000 1700467639.8122
MEM 18.375000 1700467639.9175
MEM 18.375000 1700467640.0179
MEM 18.375000 1700467640.1232
MEM 18.375000 1700467640.2237
MEM 18.375000 1700467640.3290
MEM 18.375000 1700467640.4343
MEM 18.375000 1700467640.5379
MEM 18.375000 1700467640.6391
MEM 18.375000 1700467640.7447
MEM 18.375000 1700467640.8502
MEM 18.375000 1700467640.9558
MEM 18.375000 1700467641.0615
MEM 18.375000 1700467641.1654
MEM 18.375000 1700467641.2663
MEM 18.375000 1700467641.3719
MEM 18.375000 1700467641.4775
MEM 18.375000 1700467641.5831
MEM 18.375000 1700467641.6884
MEM 18.375000 1700467641.7925
MEM 18.375000 1700467641.8976
MEM 18.375000 1700467641.9983
MEM 18.375000 1700467642.1003
MEM 18.375000 1700467642.2058
MEM 18.375000 1700467642.3114
MEM 18.375000 1700467642.4123
MEM 18.375000 1700467642.5177
MEM 18.375000 1700467642.6219
MEM 18.375000 1700467642.7274
MEM 18.375000 1700467642.8329
MEM 18.375000 1700467642.9385
MEM 18.375000 1700467643.0397
MEM 18.375000 1700467643.1453
MEM 18.375000 1700467643.2489
MEM 18.375000 1700467643.3545
MEM 18.375000 1700467643.4600
MEM 18.375000 1700467643.5649
MEM 18.375000 1700467643.6703
MEM 18.375000 1700467643.7757
MEM 18.375000 1700467643.8812
MEM 18.375000 1700467643.9866
MEM 18.375000 1700467644.0921
MEM 18.375000 1700467644.1976
MEM 18.375000 1700467644.3032
MEM 18.375000 1700467644.4088
MEM 18.375000 1700467644.5142
MEM 18.375000 1700467644.6149
MEM 18.375000 1700467644.7205
MEM 18.375000 1700467644.8261
MEM 18.375000 1700467644.9317
MEM 18.375000 1700467645.0373
MEM 18.375000 1700467645.1425
MEM 18.375000 1700467645.2462
MEM 18.375000 1700467645.3491
MEM 18.375000 1700467645.4546
MEM 18.375000 1700467645.5602
MEM 18.375000 1700467645.6658
MEM 18.375000 1700467645.7714
MEM 18.375000 1700467645.8727
MEM 18.375000 1700467645.9783
MEM 18.375000 1700467646.0839
MEM 18.375000 1700467646.1893
MEM 18.375000 1700467646.2948
MEM 18.375000 1700467646.4006
MEM 18.375000 1700467646.5062
MEM 18.375000 1700467646.6117
MEM 18.375000 1700467646.7144
MEM 18.375000 1700467646.8200
MEM 18.375000 1700467646.9250
MEM 18.375000 1700467647.0306
MEM 18.375000 1700467647.1350
MEM 18.375000 1700467647.2393
MEM 18.375000 1700467647.3449
MEM 18.375000 1700467647.4504
MEM 18.375000 1700467647.5560
MEM 18.375000 1700467647.6572
MEM 18.375000 1700467647.7628
MEM 18.375000 1700467647.8676
MEM 18.375000 1700467647.9725
